film_id,imdb_id,title,release_date,release_year,runtime_min,genres,budget_usd,domestic_gross_usd,intl_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw,production_companies,seed_source,resolution_confidence,missing_fields
541572.0,tt6722976,The Elephant Queen,2019-10-18,2019,97.0,Documentary|Family,,,,,7.8,69.0,91.0,Nominated for 1 Primetime Emmy. 3 wins & 5 nominations total,Deeble & Stone|Mister Smith Entertainment,wiki,search_exact,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
533444.0,tt8652728,Waves,2019-11-15,2019,136.0,Romance|Drama,6000000.0,1658790.0,918200.0,2576990.0,7.5,80.0,84.0,14 wins & 42 nominations total,A24|Bron Studios|JW Films|Guy Grand Productions,both,discover_title_match,
650073.0,tt11318624,John Mulaney & The Sack Lunch Bunch,2019-12-24,2019,70.0,Comedy|Family|Music,,,,,7.3,,96.0,Nominated for 2 Primetime Emmys. 5 nominations total,A Petunia Picture|3 Arts Entertainment|A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore"
653723.0,tt11095742,Boys State,2020-01-24,2020,110.0,Documentary,,,,,7.6,84.0,95.0,Won 1 Primetime Emmy. 17 wins & 26 nominations total,Concordia Studio|Mile End Films,wiki,search_exact,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
851037.0,tt16419168,Question & Answer,2020-02-08,2020,21.0,Documentary,,,,,,,,,A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw"
675929.0,tt11736170,Whitmer Thomas: The Golden One,2020-02-22,2020,63.0,Comedy|Documentary,,,,,6.5,,,,A24|HBO Films,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics,awards_raw"
769172.0,tt12030068,Outlaws,2020-03-05,2020,6.0,Drama|Western,50000.0,,,,,,,1 win,,wiki,search_exact,"domestic_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics"
558582.0,tt9231040,First Cow,2020-03-06,2020,122.0,Drama|Western,2000000.0,101068.0,0.0,101068.0,7.1,90.0,96.0,21 wins & 141 nominations total,filmscience,wiki,search_exact,
703754.0,tt12327104,Eric Andre: Legalize Everything,2020-06-23,2020,52.0,Comedy,,,,,6.2,,,,Sunset Rose Pictures|A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics,awards_raw"
722815.0,tt12748016,Strasbourg 1518,2020-07-20,2020,10.0,Music,,,,,6.0,,,,Academy Films|BBC Film|BBC Arts|Artangel Media|A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics,awards_raw"
575417.0,tt9606374,On the Rocks,2020-10-02,2020,96.0,Drama|Comedy|Romance,,,,992103.0,6.4,73.0,86.0,2 wins & 39 nominations total,American Zoetrope,wiki,search_exact,"budget_usd,domestic_gross_usd"
575776.0,tt7557108,Saint Maud,2020-10-09,2020,85.0,Horror|Mystery|Thriller,,,,1640866.0,6.6,83.0,92.0,Nominated for 2 BAFTA 11 wins & 33 nominations total,Film4 Productions|BFI|Escape Plan,wiki,search_exact,"budget_usd,domestic_gross_usd"
615643.0,tt10633456,Minari,2021-02-12,2021,115.0,Drama,2000000.0,3110580.0,9789420.0,12900000.0,7.4,89.0,98.0,Won 1 Oscar. 120 wins & 241 nominations total,Plan B Entertainment,wiki,search_exact,
591634.0,tt10096842,False Positive,2021-06-18,2021,93.0,Horror|Mystery|Thriller,,,,,4.6,54.0,46.0,,A24,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd,awards_raw"
539565.0,tt5439812,Zola,2021-06-30,2021,86.0,Comedy|Crime|Drama,5000000.0,4844399.0,-1344399.0,3500000.0,6.4,76.0,88.0,10 wins & 40 nominations total,Killer Films|Ramona Films|Gigi Films,wiki,search_exact,
834027.0,tt14731254,Val,2021-07-23,2021,109.0,Documentary,,,,,7.5,73.0,93.0,4 wins & 24 nominations total,A24|IAC Films|Boardwalk Pictures|ValArt Ltd|Cartel Films,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
559907.0,tt9243804,The Green Knight,2021-07-29,2021,130.0,Adventure|Drama|Fantasy,15000000.0,17173321.0,1714632.0,18887953.0,6.6,85.0,89.0,21 wins & 119 nominations total,A24|Bron Studios|Sailor Bear|Ley Line Entertainment|Wild Atlantic Pictures,both,discover_title_match,
788929.0,tt9812474,Lamb,2021-08-12,2021,106.0,Drama|Fantasy|Horror,5000000.0,2676410.0,523590.0,3200000.0,6.3,68.0,86.0,24 wins & 32 nominations total,Go to Sheep|Film i Väst|Chimney Sweden|Chimney Poland,wiki,search_exact,
473021.0,tt6992978,The Souvenir: Part II,2021-10-11,2021,108.0,Drama|Romance,,98929.0,282374.0,381303.0,7.1,90.0,90.0,9 wins & 17 nominations total,BBC Film|BFI|Sikelia Productions|Element Pictures|JWH Films,wiki,search_exact,budget_usd
882292.0,tt15513290,"Phoebe Robinson: Sorry, Harriet Tubman",2021-10-14,2021,56.0,Comedy,,,,,4.8,,,,A24|Tiny Reparations,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics,awards_raw"
632617.0,tt10986222,C'mon C'mon,2021-11-19,2021,110.0,Drama,8300000.0,1863674.0,2436326.0,4300000.0,7.3,82.0,,Nominated for 1 BAFTA Award16 wins & 51 nominations total,A24|Be Funny When You Can,both,discover_title_match,rt_critics
588367.0,tt10023286,The Humans,2021-11-24,2021,106.0,Drama,,,,,6.1,78.0,91.0,2 wins & 9 nominations total,A24|IAC Films,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
900742.0,tt15845288,Mo Amer: Mohammed in Texas,2021-11-30,2021,64.0,Comedy,,,,,6.7,,,,A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics,awards_raw"
591538.0,tt10095582,The Tragedy of Macbeth,2021-12-05,2021,105.0,Drama,,,,176248.0,7.1,87.0,93.0,Nominated for 3 Oscars. 20 wins & 115 nominations total,IAC Films|A24,both,discover_title_match,"budget_usd,domestic_gross_usd"
763329.0,tt13453006,Red Rocket,2021-12-10,2021,130.0,Drama|Comedy,1100000.0,1023086.0,1176914.0,2200000.0,7.1,76.0,90.0,10 wins & 35 nominations total,FilmNation Entertainment|Cre Film,wiki,search_exact,
640265.0,tt2201261,The Sky Is Everywhere,2022-02-11,2022,103.0,Drama|Romance|Music,,,,,5.6,66.0,66.0,1 win & 1 nomination total,Di Novi Pictures|A24|Alice the Who,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
933738.0,tt17542000,Ali Wong: Don Wong,2022-02-14,2022,59.0,Comedy,,,,,6.6,,,Nominated for 1 Primetime Emmy. 1 nomination total,A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics"
585378.0,tt8633464,After Yang,2022-03-04,2022,96.0,Science Fiction|Drama,,46872.0,84593.0,131465.0,6.6,78.0,89.0,13 wins & 31 nominations total,A24|Cinereach|Per Capita Productions,both,discover_title_match,budget_usd
760104.0,tt13560574,X,2022-03-17,2022,106.0,Horror,1000000.0,11769469.0,2975580.0,14745049.0,6.5,80.0,94.0,4 wins & 43 nominations total,A24|Little Lamb Productions,both,discover_title_match,
545611.0,tt6710474,Everything Everywhere All at Once,2022-03-24,2022,140.0,Action|Adventure|Science Fiction,25000000.0,77191785.0,62008215.0,139200000.0,7.7,81.0,93.0,Won 7 Oscars. 408 wins & 382 nominations total,IAC Films|AGBO|Ley Line Entertainment|Year of the Rat|A24,both,discover_title_match,
896639.0,tt13968794,Elizabeth: A Portrait in Part(s),2022-04-21,2022,89.0,Documentary|Drama|History,,,,,5.9,64.0,88.0,1 nomination total,Free Range Films|Ingenious Media|Riba Films,wiki,search_top_result,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
780609.0,tt13841850,Men,2022-05-20,2022,100.0,Horror|Thriller|Fantasy,6500000.0,7587853.0,3564218.0,11152071.0,6.0,65.0,69.0,2 wins & 36 nominations total,A24|DNA Films,both,discover_title_match,
962537.0,tt11764342,Jerry Lee Lewis: Trouble in Mind,2022-05-22,2022,74.0,Documentary|Music,,,,,6.6,62.0,74.0,1 nomination total,Live Nation Studios|Shangri-La Entertainment|A24|Jagged Films|Inaudible Films,both,search_exact_other_year,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
988816.0,tt19266900,Would It Kill You to Laugh? Starring Kate Berlant + John Early,2022-06-24,2022,52.0,Comedy,,,,,6.2,,,Nominated for 1 Primetime Emmy. 3 nominations total,A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics"
869626.0,tt15339456,Marcel the Shell with Shoes On,2022-06-24,2022,90.0,Animation|Comedy|Drama|Family,6000000.0,6333702.0,575507.0,6909209.0,7.6,80.0,98.0,Nominated for 1 Oscar. 38 wins & 67 nominations total,Cinereach|Chiodo Bros. Productions|You Want I Should|Human Woman|Sunbeam TV & Films,wiki,search_exact,
1061020.0,,The Farmer's Daughters,2022-07-28,2022,5.0,Horror,,,,,,,,,A24,tmdb,discover_only,"imdb_id,budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw"
520023.0,tt8110652,Bodies Bodies Bodies,2022-08-05,2022,94.0,Comedy|Mystery|Horror,3000000.0,11446602.0,2483068.0,13929670.0,6.2,69.0,85.0,2 wins & 16 nominations total,A24|2AM,both,discover_title_match,
583095.0,tt8174412,Funny Pages,2022-08-26,2022,87.0,Comedy,,,,,6.2,73.0,82.0,1 win & 7 nominations total,A24|Elara Pictures,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
1020999.0,,Instinct,2022-09-08,2022,4.0,Action|Drama|Horror|Animation,,,,,,,,,ESMA,wiki,search_exact,"imdb_id,budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw"
949423.0,tt18925334,Pearl,2022-09-16,2022,102.0,Horror|Drama|Thriller,1000000.0,9423445.0,424045.0,9847490.0,7.0,76.0,93.0,19 wins & 63 nominations total,A24|Little Lamb Productions,both,discover_title_match,
828558.0,tt10375396,God's Creatures,2022-09-30,2022,101.0,Drama,,45849.0,,,6.0,69.0,,1 win & 14 nominations total,A24|BBC Film|Fís Éireann/Screen Ireland|Nine Daughters|WRAP Fund,both,discover_title_match,"budget_usd,worldwide_gross_usd,rt_critics"
1189380.0,,The Souvenir: Reality / Fiction / Confusion / Inspiration,2022-10-08,2022,41.0,Documentary,,,,,,,,,A24,tmdb,discover_only,"imdb_id,budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw"
603204.0,tt10354106,Stars at Noon,2022-10-14,2022,138.0,Drama|Romance|Crime,,,,,5.5,65.0,63.0,1 win & 5 nominations total,Curiosa Films|ARTE France Cinéma|Ad Vitam Production,wiki,search_exact,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
965150.0,tt19770238,Aftersun,2022-10-21,2022,101.0,Drama,,1658790.0,6175615.0,7834405.0,7.6,95.0,95.0,Nominated for 1 Oscar. 98 wins & 182 nominations total,PASTEL|BBC Film|Tango Entertainment|Unified Theory|Screen Scotland|BFI,wiki,search_exact,budget_usd
595586.0,tt10192406,Causeway,2022-10-28,2022,94.0,Drama,,,,,6.6,66.0,84.0,Nominated for 1 Oscar. 4 wins & 38 nominations total,Excellent Cadaver|IAC Films|A24|IPR.VC,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
901563.0,tt9660502,Close,2022-11-01,2022,104.0,Drama,,1100113.0,2029855.0,3129968.0,7.8,81.0,91.0,Nominated for 1 Oscar. 58 wins & 85 nominations total,Menuet|Diaphana Films|Topkapi Films|Versus Production|VTM|RTBF,wiki,search_exact,budget_usd
837938.0,tt13495458,The Inspection,2022-11-18,2022,95.0,Drama,,390429.0,-119816.0,270613.0,6.7,73.0,88.0,12 wins & 31 nominations total,Freedom Principle|Gamechanger Films|A24,both,discover_title_match,budget_usd
744594.0,tt6160448,White Noise,2022-11-25,2022,136.0,Comedy|Drama,100000000.0,,,71476.0,5.7,66.0,64.0,2 wins & 25 nominations total,Heyday Films|NB/GG Pictures|A24,both,discover_title_match,domestic_gross_usd
790867.0,tt13874422,The Eternal Daughter,2022-12-02,2022,96.0,Drama|Mystery,,86490.0,481840.0,568330.0,5.9,80.0,95.0,1 win & 13 nominations,BBC Film|JWH Films|Element Pictures,wiki,search_exact,budget_usd
785084.0,tt13833688,The Whale,2022-12-09,2022,117.0,Drama,3000000.0,17463630.0,40152005.0,57615635.0,7.6,60.0,64.0,Won 2 Oscars. 51 wins & 124 nominations total,A24|Protozoa Pictures,both,discover_title_match,
1024433.0,tt23950956,This Place Rules,2022-12-30,2022,82.0,Documentary,,,,,7.2,,100.0,,A24|Strong Baby Productions|Abso Lutely Productions,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,awards_raw"
691422.0,tt12121582,When You Finish Saving the World,2023-01-20,2023,88.0,Drama|Comedy,,196920.0,,,5.6,61.0,62.0,1 nomination total,Fruit Tree|A24,both,discover_title_match,"budget_usd,worldwide_gross_usd"
1058647.0,tt24132732,The Deepest Breath,2023-01-21,2023,108.0,Documentary,,,,,7.7,69.0,84.0,7 wins & 15 nominations total,A24|Motive Films|Ventureland|RAW,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
717980.0,tt12573454,Sharper,2023-02-10,2023,115.0,Crime|Thriller,,,,,6.7,65.0,68.0,1 win total,A24|Picturestart|fortysixty|G&T Productions,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
790416.0,tt13923216,Showing Up,2023-04-07,2023,107.0,Comedy|Drama,,754483.0,-45629.0,708854.0,6.3,86.0,89.0,5 wins & 10 nominations total,A24|filmscience,both,discover_title_match,budget_usd
798286.0,tt13521006,Beau Is Afraid,2023-04-14,2023,179.0,Comedy|Adventure|Fantasy,35000000.0,8176562.0,4160816.0,12337378.0,6.6,63.0,67.0,31 nominations total,A24|Square Peg|IPR.VC|Access Entertainment,both,discover_title_match,
890215.0,tt15771916,You Hurt My Feelings,2023-05-26,2023,93.0,Drama|Comedy|Romance,,4830788.0,169212.0,5000000.0,6.5,80.0,94.0,1 win & 6 nominations total,Likely Story,wiki,search_exact,budget_usd
666277.0,tt13238346,Past Lives,2023-06-02,2023,106.0,Drama|Romance,12000000.0,11331983.0,16794663.0,28126646.0,7.8,94.0,95.0,Nominated for 2 Oscars. 83 wins & 240 nominations total,A24|Killer Films|2AM|CJ ENM,both,discover_title_match,
935903.0,tt14773478,Medusa Deluxe,2023-06-08,2023,101.0,Comedy|Mystery|Thriller|Drama,,,,,6.1,60.0,71.0,2 wins & 8 nominations total,EMU Films|BBC Film|BFI|Time Based Arts,wiki,search_exact,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
980537.0,tt18382328,Earth Mama,2023-07-07,2023,101.0,Drama,,,,,6.6,84.0,97.0,Won 1 BAFTA Award7 wins & 13 nominations total,A24|Park Pictures Features|Academy Films|Film4 Productions,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
860278.0,tt15210256,Stephen Curry: Underrated,2023-07-21,2023,110.0,Documentary,,,,,7.3,69.0,85.0,3 nominations total,A24|Unanimous Media|Proximity Media|NBA Entertainment,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
1008042.0,tt10638522,Talk to Me,2023-07-26,2023,95.0,Horror,4500000.0,48299436.0,43659752.0,91959188.0,7.1,76.0,,23 wins & 51 nominations total,Causeway Films|Screen Australia|South Australian Film Corporation|Bankside Films|Head Gear Films|Metrol Technology,wiki,search_exact,rt_critics
939997.0,tt7130916,Dicks: The Musical,2023-10-06,2023,86.0,Music|Comedy,8000000.0,1453012.0,19102.0,1472114.0,5.3,,68.0,1 win & 5 nominations,A24|Chernin Entertainment,both,discover_title_match,metascore
1020006.0,tt22041854,Priscilla,2023-10-27,2023,113.0,Drama|Romance,20000000.0,20960939.0,9179967.0,30140906.0,6.5,79.0,84.0,6 wins & 35 nominations total,The Apartment Pictures|American Zoetrope,wiki,search_exact,
800227.0,tt11534720,All Dirt Roads Taste of Salt,2023-11-03,2023,97.0,Drama,,52084.0,-11084.0,41000.0,5.9,87.0,90.0,6 wins & 21 nominations total,A24|PASTEL|Tender,both,discover_title_match,budget_usd
823482.0,tt21942866,Dream Scenario,2023-11-10,2023,102.0,Comedy|Fantasy,10000000.0,5742193.0,8372222.0,14114415.0,6.8,74.0,91.0,3 wins & 18 nominations total,A24|Square Peg|Saturn Films,both,discover_title_match,
1206030.0,tt31829513,The Making of Priscilla,2023-11-16,2023,28.0,Documentary,,,,,6.9,,,,Important Flowers|American Zoetrope|A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics,awards_raw"
573952.0,tt9573150,Occupied City,2023-11-30,2023,266.0,Documentary,,,,,6.6,76.0,72.0,3 wins & 6 nominations total,Family Affair Films|Lammas Park|VPRO|Regency Enterprises|A24|Film4 Productions,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
467244.0,tt7160372,The Zone of Interest,2023-12-15,2023,105.0,Drama|History|War,15000000.0,8659464.0,43972420.0,52631884.0,7.3,92.0,93.0,Won 2 Oscars. 71 wins & 186 nominations total,JW Films|Extreme Emotions|Access Entertainment|A24|Film4 Productions,both,discover_title_match,
850165.0,tt21064584,The Iron Claw,2023-12-21,2023,133.0,Drama|History,15900000.0,35070296.0,5059936.0,40130232.0,7.6,73.0,89.0,4 wins & 42 nominations total,House Productions|BBC Film|A24|Access Entertainment,both,discover_title_match,
1225352.0,tt29649645,Open Wide,2024-01-23,2024,108.0,Documentary,,,,,5.8,,,,A24|Muck Media,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics,awards_raw"
1230147.0,tt30841122,Jenny Slate: Seasoned Professional,2024-02-22,2024,64.0,Comedy,,,,,5.7,,100.0,,A24|Amazon MGM Studios,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,awards_raw"
852247.0,tt15078804,Problemista,2024-03-01,2024,104.0,Comedy,12000000.0,2503154.0,0.0,2503154.0,6.7,68.0,85.0,2 wins & 16 nominations total,A24|Fruit Tree,both,discover_title_match,
948549.0,tt19637052,Love Lies Bleeding,2024-03-07,2024,104.0,Crime|Romance|Thriller,10000000.0,8335797.0,4442428.0,12778225.0,6.6,77.0,94.0,Nominated for 1 BAFTA Award5 wins & 49 nominations total,Film4 Productions|Escape Plan|A24|Lobo Films,both,discover_title_match,
1235761.0,tt31039503,Ramy Youssef: More Feelings,2024-03-23,2024,55.0,Comedy,,,,,6.9,,100.0,Nominated for 1 Primetime Emmy. 4 nominations total,Cairo Cowboy|A24|American Light & Fixture,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore"
929590.0,tt17279496,Civil War,2024-04-10,2024,109.0,War|Action|Drama,50000000.0,68756072.0,57786177.0,126542249.0,7.0,75.0,81.0,10 wins & 62 nominations total,DNA Films|IPR.VC|A24,both,discover_title_match,
858017.0,tt15574270,I Saw the TV Glow,2024-05-03,2024,100.0,Horror|Drama,10000000.0,5017817.0,390099.0,5407916.0,5.8,86.0,85.0,12 wins & 92 nominations total,A24|Fruit Tree|Smudge Films|Hypnic Jerk,both,discover_title_match,
1275377.0,tt29644446,The Sixth,2024-05-03,2024,106.0,Documentary,,,,,6.8,,100.0,1 nomination total,Change Content|A24,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore"
831395.0,tt14682800,Tuesday,2024-06-07,2024,110.0,Fantasy|Drama,,706683.0,-69093.0,637590.0,6.3,69.0,76.0,6 nominations total,A24|BBC Film|Cinereach|Gingerbread Pictures|Record Player Films|BFI|Wild Swim Films,both,discover_title_match,budget_usd
1037035.0,tt28366692,Janet Planet,2024-06-21,2024,113.0,Drama,,793638.0,-66017.0,727621.0,6.1,83.0,85.0,4 wins & 24 nominations total,A24|BBC Film|Present Company,both,discover_title_match,budget_usd
1023922.0,tt22048412,MaXXXine,2024-07-04,2024,103.0,Horror|Thriller,10000000.0,15097632.0,6959528.0,22057160.0,6.2,64.0,73.0,8 nominations total,A24|Motel Mojave|Access Entertainment,both,discover_title_match,
1155828.0,tt28479262,Sing Sing,2024-07-12,2024,107.0,Drama,2000000.0,3110476.0,291313.0,3401789.0,7.6,83.0,97.0,Nominated for 3 Oscars. 70 wins & 201 nominations total,Black Bear Pictures|Edith Productions|Marfa Peach Company,wiki,search_exact,
989662.0,tt21097228,A Different Man,2024-08-24,2024,112.0,Comedy|Drama,,654254.0,515111.0,1169365.0,6.9,78.0,93.0,Nominated for 1 Oscar. 9 wins & 58 nominations total,A24|Killer Films|Grand Motel Films,both,discover_title_match,budget_usd
1016848.0,tt21905744,The Front Room,2024-09-05,2024,95.0,Horror,3500000.0,3092269.0,73092.0,3165361.0,4.6,49.0,40.0,,A24|2AM|Two & Two Pictures,both,discover_title_match,awards_raw
951029.0,tt19121796,Look into My Eyes,2024-09-06,2024,108.0,Documentary,,,,,5.5,79.0,91.0,1 win & 4 nominations total,A24|Drifting Cloud Productions|Artemis Rising|Chicken & Egg Films|Secret Sauce Media,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
1036573.0,tt14093994,The Last of the Sea Women,2024-09-08,2024,87.0,Documentary,,,,,7.0,63.0,97.0,5 wins & 3 nominations total,Extracurricular|A24,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd"
1234597.0,tt18346498,Architecton,2024-10-03,2024,98.0,Documentary,,117280.0,-50457.0,66823.0,6.4,79.0,95.0,7 nominations total,ma.ja.de. FilmProduktions|Point du Jour|Les Films du Balibari|A24|Hailstone Films|ZDF,both,discover_title_match,budget_usd
1100099.0,tt27131358,We Live in Time,2024-10-10,2024,108.0,Romance|Drama,20000000.0,24692924.0,12489890.0,37182814.0,7.0,59.0,79.0,1 win & 4 nominations total,Film4 Productions|SunnyMarch|Shoebox Films|StudioCanal UK,wiki,search_exact,
1109255.0,tt23853982,Parthenope,2024-10-24,2024,137.0,Drama,32000000.0,289303.0,10071807.0,10361110.0,6.6,52.0,47.0,7 wins & 25 nominations total,The Apartment Pictures|Pathé|Numero10|Saint Laurent Productions|PiperFilm|Logical Content Ventures|Saint Laurent,wiki,search_exact,
1138194.0,tt28015403,Heretic,2024-10-31,2024,111.0,Thriller|Horror,10000000.0,27986380.0,23927014.0,51913394.0,7.0,71.0,89.0,Nominated for 1 BAFTA Award4 wins & 38 nominations total,A24|Beck/Woods|Shiny Penny Productions|CatchLight Studios,both,discover_title_match,
1059128.0,tt24176060,Queer,2024-11-27,2024,138.0,Drama|Romance,53400000.0,3736813.0,1713902.0,5450715.0,6.4,72.0,77.0,4 wins & 60 nominations total,Fremantle|The Apartment Pictures|Frenesy Film,wiki,search_exact,
1094274.0,tt27218960,Y2K,2024-12-06,2024,91.0,Science Fiction|Horror|Comedy,15000000.0,4446596.0,34877.0,4481473.0,4.7,49.0,43.0,1 nomination total,A24|Strong Baby Productions|American Light & Fixture,both,discover_title_match,
1082938.0,tt32083311,On Becoming a Guinea Fowl,2024-12-06,2024,99.0,Comedy|Drama,,166851.0,,,7.0,87.0,100.0,9 wins & 12 nominations total,A24|Fremantle|BBC Film|Element Pictures,both,discover_title_match,"budget_usd,worldwide_gross_usd"
549509.0,tt8999762,The Brutalist,2024-12-20,2024,215.0,Drama,9600000.0,16279129.0,33866098.0,50145227.0,7.2,91.0,93.0,Won 3 Oscars. 140 wins & 362 nominations total,Brookstreet Pictures|Kaplan Morrison|Intake Films|Andrew Lauren Productions|Lipsync Productions|Richmond Pictures|Meyohas Studio|Carte Blanche|Pierce Capital Entertainment,wiki,search_exact,
1097549.0,tt30057084,Babygirl,2024-12-25,2024,115.0,Romance|Thriller,20000000.0,28196732.0,32738162.0,60934894.0,5.8,79.0,76.0,10 wins & 24 nominations total,A24|2AM|Man Up Film,both,discover_title_match,
980477.0,tt34956443,Ne Zha 2,2025-01-29,2025,144.0,Animation|Action|Fantasy|Adventure,80000000.0,23308176.0,2236514241.0,2259822417.0,7.9,68.0,91.0,20 wins & 8 nominations total,Chengdu Coco Cartoon|Beijing Enlight Pictures|Beijing Enlight Media|Chengdu Zizai Jingjie Culture Media|Beijing Coloroom Technology,wiki,search_exact,
1202479.0,tt29929565,Opus,2025-03-13,2025,104.0,Horror|Mystery|Thriller,10000000.0,1993397.0,190142.0,2183539.0,5.7,42.0,39.0,2 nominations total,A24|Makeready|MACRO,both,discover_title_match,
1153714.0,tt28443655,Death of a Unicorn,2025-03-17,2025,107.0,Horror|Fantasy|Comedy,15000000.0,12899252.0,3523833.0,16423085.0,5.8,51.0,52.0,1 win & 4 nominations total,A24|Square Peg|Secret Engine|Ley Line Entertainment|Monoceros Media,both,discover_title_match,
1241436.0,tt31434639,Warfare,2025-04-09,2025,95.0,War|Action,20000000.0,26000309.0,8902293.0,34902602.0,7.1,78.0,92.0,Nominated for 1 BAFTA Award7 wins & 26 nominations total,DNA Films|A24,both,discover_title_match,
896536.0,tt8866456,The Legend of Ochi,2025-04-18,2025,95.0,Family|Fantasy|Adventure,10000000.0,2475373.0,2397016.0,4872389.0,5.8,67.0,75.0,4 nominations total,A24|Encyclopedia Pictura|Neighborhood Watch|Year of the Rat|AGBO|Access Entertainment|IPR.VC,both,discover_title_match,
1239655.0,tt30505698,Friendship,2025-05-09,2025,100.0,Comedy|Drama,2000000.0,16252948.0,726353.0,16979301.0,6.6,72.0,88.0,3 wins & 19 nominations total,BoulderLight Pictures|Fifth Season|Friends Night,wiki,search_exact,
1229705.0,tt29649688,My Mercury,2025-05-11,2025,98.0,Documentary,,,,,6.9,,,,A24|Dog Star Films,both,discover_title_match,"budget_usd,domestic_gross_usd,worldwide_gross_usd,metascore,rt_critics,awards_raw"
1151031.0,tt32246771,Bring Her Back,2025-05-19,2025,104.0,Horror,15000000.0,19333305.0,20076917.0,39410222.0,7.1,75.0,89.0,17 wins & 37 nominations total,Causeway Films|Blue Bear|Salmira Productions|A24|South Australian Film Corporation,both,discover_title_match,
1136867.0,tt30253473,Materialists,2025-06-12,2025,116.0,Romance|Drama,20000000.0,36521973.0,71427083.0,107949056.0,6.2,70.0,77.0,1 win & 10 nominations total,A24|Killer Films|2AM|IPR.VC|Access Entertainment,both,discover_title_match,
1205515.0,tt32843349,"Sorry, Baby",2025-06-27,2025,103.0,Drama|Comedy,1500000.0,2418280.0,-138385.0,2279895.0,7.1,90.0,97.0,32 wins & 113 nominations total,PASTEL|Big Beach|Tango Entertainment|High Frequency Entertainment|Case Study Films|Charades|AF Films,wiki,search_exact,
648878.0,tt31176520,Eddington,2025-07-16,2025,148.0,Western|Comedy|Crime,25000000.0,10223277.0,3514950.0,13738227.0,6.6,65.0,69.0,1 win & 18 nominations total,A24|Square Peg|828 Productions|IPR.VC|Access Entertainment,both,discover_title_match,
1242434.0,tt31194612,Highest 2 Lowest,2025-08-14,2025,133.0,Thriller|Crime|Drama,25000000.0,1500000.0,0.0,1500000.0,5.5,74.0,83.0,1 win & 30 nominations total,A24|40 Acres and a Mule Filmworks|Escape Artists|Mandalay Pictures|A/Vantage Pictures|Kurosawa Production,both,discover_title_match,
